date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:48:18	5346/5346	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2021%20Apr%202018%2007:24:26%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/chart-circle/circles.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/chart-circle/circles.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:20	51471/51471	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Mar%202018%2003:46:32%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/moment/moment.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/moment/moment.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:20	43247/43247	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2015%20Aug%202018%2014:26:22%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:20	9015/9015	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2011%20May%202018%2001:51:02%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:21	4125/4125	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Jun%202019%2003:13:44%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/bootstrap-toggle/bootstrap-toggle.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/bootstrap-toggle/bootstrap-toggle.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:22	21163/21163	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2011%20May%202018%2002:00:26%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/jqvmap/jquery.vmap.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/jqvmap/jquery.vmap.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:22	83898/83898	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Sep%202018%2008:35:56%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/datatables/datatables.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/datatables/datatables.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:23	31793/31793	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Apr%202018%2014:45:52%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/gmaps/gmaps.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/gmaps/gmaps.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:24	164514/164514	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Sep%202018%2008:30:42%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/chart.js/chart.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/chart.js/chart.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:24	60599/60599	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Feb%202018%2015:46:38%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/jqvmap/maps/jquery.vmap.world.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/jqvmap/maps/jquery.vmap.world.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:25	43539/43539	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2022%20Mar%202018%2014:26:38%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/dropzone/dropzone.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/dropzone/dropzone.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:25	9468/9468	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2011%20May%202018%2001:51:20%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/bootstrap-tagsinput/bootstrap-tagsinput.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/bootstrap-tagsinput/bootstrap-tagsinput.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:26	5991/5991	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Sep%202018%2008:29:30%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/bootstrap-wizard/bootstrapwizard.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/bootstrap-wizard/bootstrapwizard.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:26	38406/38406	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Jun%202019%2008:01:04%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/datepicker/bootstrap-datetimepicker.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/datepicker/bootstrap-datetimepicker.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:26	23274/23274	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2011%20May%202018%2002:00:14%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/jquery.validate/jquery.validate.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/jquery.validate/jquery.validate.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:29	76279/76279	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2011%20May%202018%2002:00:42%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/select2/select2.full.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/select2/select2.full.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:30	213788/213788	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2011%20Jun%202019%2004:57:44%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/fullcalendar/fullcalendar.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/fullcalendar/fullcalendar.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:30	155775/155775	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2013%20May%202018%2014:42:04%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/summernote/summernote-bs4.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/summernote/summernote-bs4.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:31	44342/44342	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2019%20Apr%202018%2023:22:10%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/owl-carousel/owl.carousel.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/owl-carousel/owl.carousel.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:31	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2004%20Jun%202017%2018:11:48%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/jquery.magnific-popup/jquery.magnific-popup.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/jquery.magnific-popup/jquery.magnific-popup.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:31	6374/6374	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2001%20Jul%202019%2014:25:22%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/atlantis.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/atlantis.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:31	2724/2724	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Dec%202018%2003:04:28%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/setting-demo.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/setting-demo.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:31	40802/40802	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Mar%202018%2005:26:16%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/sweetalert/sweetalert.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/sweetalert/sweetalert.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:33	6897/6897	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Jul%202019%2005:27:50%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/demo.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/demo.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:35	26085/26085	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202018%2003:40:50%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/img-shadow.png	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/img-shadow.png	(from http://demo.themekita.com/atlantis/livepreview/examples/assets/css/atlantis.css)
03:48:35	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Aug%202022%2010:48:33%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/css/owl.video.play.png	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/css/owl.video.play.png	(from http://demo.themekita.com/atlantis/livepreview/examples/assets/css/atlantis.css)
03:48:38	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Aug%202022%2010:48:36%20GMT	https://demo.themekita.com/atlantis/livepreview/examples/assets/css/owl.video.play.png	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/css/owl.video.play.67.delayed	(from http://demo.themekita.com/atlantis/livepreview/examples/assets/css/atlantis.css)
03:48:40	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Aug%202022%2010:48:38%20GMT	https://demo.themekita.com/robots.txt		(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/)
03:48:43	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Aug%202022%2010:48:41%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/profile.html	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/demo1/components/profile.69.delayed	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/avatars.html)
03:48:43	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Aug%202022%2010:48:41%20GMT	https://demo.themekita.com/atlantis/livepreview/examples/demo1/components/profile.html	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/demo1/components/profile.html	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/avatars.html)
03:48:43	2730/2730	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Dec%202018%2003:04:42%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/setting-demo2.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/setting-demo2.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/avatars.html)
03:48:44	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Aug%202022%2010:48:42%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/index.html	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/demo1/components/index.html	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/notifications.html)
03:48:44	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Aug%202022%2010:48:43%20GMT	https://demo.themekita.com/atlantis/livepreview/examples/demo1/components/index.html	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/demo1/components/index.html	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/notifications.html)
03:48:45	18101/18101	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Aug%202018%2014:08:44%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/list.js/list.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/list.js/list.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/lists.html)
03:48:51	41140/41140	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Aug%202018%2007:37:10%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product1.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product1.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/owl-carousel.html)
03:49:00	84929/84929	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Aug%202018%2003:08:54%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product3.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product3.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/owl-carousel.html)
03:49:00	93908/93908	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Aug%202018%2003:08:06%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product2.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product2.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/owl-carousel.html)
03:49:05	83301/83301	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Aug%202018%2003:07:16%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product4.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product4.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/owl-carousel.html)
03:49:07	43064/43064	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Aug%202018%2003:09:20%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product5.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product5.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/owl-carousel.html)
03:49:09	52550/52550	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Aug%202018%2003:14:16%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product6.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product6.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/owl-carousel.html)
03:49:15	78165/78165	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Aug%202018%2003:14:34%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product7.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product7.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/owl-carousel.html)
03:49:18	61646/61646	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Aug%202018%2003:14:48%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product8.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product8.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/owl-carousel.html)
03:49:28	77279/77279	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Nov%202018%2002:19:24%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product11.jpeg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product11.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/owl-carousel.html)
03:49:29	95472/95472	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Nov%202018%2002:19:34%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product10.jpeg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product10.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/owl-carousel.html)
03:49:34	28014/28014	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Nov%202018%2003:31:22%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example1-300x300.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example1-300x300.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:49:36	110275/110275	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Nov%202018%2002:19:08%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product12.jpeg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/product12.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/owl-carousel.html)
03:49:38	55484/55484	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Nov%202018%2020:13:54%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example1.jpeg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example1.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:49:46	57129/57129	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Nov%202018%2003:32:42%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example2-300x300.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example2-300x300.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:49:55	47299/47299	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Nov%202018%2003:33:32%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example3-300x300.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example3-300x300.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:49:56	141153/141153	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Nov%202018%2020:13:54%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example2.jpeg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example2.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:49:59	136345/136345	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Nov%202018%2020:13:54%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example3.jpeg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example3.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:03	41519/41519	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Nov%202018%2003:34:48%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example4-300x300.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example4-300x300.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:10	90344/90344	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Nov%202018%2020:13:54%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example4.jpeg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example4.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:14	60051/60051	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Nov%202018%2003:35:56%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example5-300x300.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example5-300x300.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:21	44738/44738	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Nov%202018%2003:36:54%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example6-300x300.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example6-300x300.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:24	153185/153185	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Nov%202018%2020:13:56%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example5.jpeg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example5.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:24	836122/836122	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Mar%202018%2004:05:36%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/bg-404.jpeg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/bg-404.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/assets/css/atlantis.css)
03:50:30	126385/126385	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Nov%202018%2020:13:56%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example6.jpeg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example6.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:30	35330/35330	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Nov%202018%2003:39:08%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example7-300x300.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example7-300x300.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:35	26516/26516	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Nov%202018%2003:39:56%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example8-300x300.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example8-300x300.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:39	89649/89649	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Nov%202018%2020:13:56%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example8.jpeg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example8.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:40	31053/31053	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Nov%202018%2003:40:42%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example9-300x300.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example9-300x300.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:42	135194/135194	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Nov%202018%2020:13:56%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example7.jpeg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example7.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:42	73924/73924	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Nov%202018%2020:13:56%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example9.jpeg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example9.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:45	30770/30770	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Nov%202018%2003:44:30%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example10-300x300.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example10-300x300.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:50	37774/37774	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Nov%202018%2003:45:12%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example11-300x300.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example11-300x300.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:51	77907/77907	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Nov%202018%2020:13:56%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example10.jpeg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example10.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:56	91881/91881	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Nov%202018%2020:13:56%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example11.jpeg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example11.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:56	84041/84041	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Nov%202018%2020:13:56%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example12.jpeg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example12.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:58	40450/40450	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Nov%202018%2003:46:02%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example12-300x300.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/examples/example12-300x300.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/components/magnific-popup.html)
03:50:59	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Aug%202022%2010:50:54%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/demo1/forms/profile.html	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/demo1/forms/profile.92.delayed	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/forms/forms.html)
03:50:59	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Aug%202022%2010:50:58%20GMT	https://demo.themekita.com/atlantis/livepreview/examples/demo1/forms/profile.html	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/demo1/forms/profile.93.delayed	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/forms/forms.html)
